,Date,Price per unit,Price
0,2018-7-28,4.97,4.97
1,2018-8-11,4.97,4.97
2,2019-12-15,5.28,5.28
3,2020-3-3,5.28,5.28
4,2020-6-28,5.28,5.28
5,2020-11-7,5.58,5.58
