,Date,Price per unit,Price
0,2020-9-5,3.98,3.98
1,2020-10-4,4.97,4.97
2,2020-10-18,4.97,4.97
3,2020-10-31,2.98,2.98
4,2020-11-7,2.98,2.98
5,2020-11-14,3.98,3.98
6,2020-12-20,4.97,9.94
7,2021-1-9,2.88,5.76
8,2021-1-23,4.97,4.97
9,2021-1-31,4.97,4.97
10,2021-2-7,2.58,2.58
11,2021-2-16,4.97,4.97
12,2021-4-10,1.98,3.96
