,Date,Price per unit,Price
0,2018-2-4,3.98,3.98
1,2018-6-24,3.98,3.98
2,2018-9-22,3.98,3.98
3,2018-11-10,3.48,3.48
4,2019-3-16,3.98,3.98
5,2021-5-2,5.18,5.18
6,2021-8-15,5.18,5.18
