,Date,Price per unit,Price
0,2018-8-19,1.98,1.98
1,2018-9-29,2.0,2.0
2,2018-10-20,2.0,2.0
3,2018-11-10,1.98,1.98
4,2018-12-8,1.98,1.98
5,2019-1-5,2.5,2.5
6,2019-2-23,2.5,5.0
7,2019-4-7,1.98,7.92
8,2019-4-27,1.98,1.98
9,2019-9-29,1.98,1.98
10,2020-3-21,1.94,5.82
11,2020-12-28,1.97,3.94
12,2021-2-16,1.97,3.94
13,2021-3-22,1.94,1.94
14,2021-8-15,3.28,6.56
15,2021-8-27,2.3,6.9
