,Date,Price per unit,Price
0,2018-7-14,6.04,6.04
1,2018-9-8,9.98,9.98
2,2019-3-10,9.98,9.98
3,2019-4-13,9.98,9.98
4,2019-5-4,9.98,9.98
5,2020-5-2,9.98,9.98
