,Date,Price per unit,Price
0,2018-7-7,2.5,2.5
1,2018-9-8,1.98,1.98
2,2018-9-16,2.0,2.0
3,2018-11-3,2.48,2.48
4,2019-4-7,1.98,1.98
5,2019-4-27,1.98,1.98
6,2020-4-18,2.48,2.48
7,2020-5-2,2.68,2.68
