,Date,Price per unit,Price
0,2020-5-23,1.98,3.96
1,2020-5-30,1.98,3.96
2,2020-7-11,1.58,3.16
3,2020-7-25,1.58,3.16
4,2020-8-29,1.68,3.36
5,2020-9-5,1.98,1.98
6,2021-1-23,1.88,3.76
7,2021-3-6,1.58,3.16
8,2021-4-24,1.98,3.96
9,2021-5-8,1.98,1.98
