,Date,Price per unit,Price
0,2020-5-30,4.36,2.99
1,2020-6-13,4.34,4.19
2,2020-6-28,3.7,5.33
3,2020-8-22,4.37,5.22
4,2020-10-31,4.37,3.52
5,2020-12-5,3.7,3.07
6,2021-1-16,3.71,3.02
7,2021-2-28,3.7,2.22
8,2021-6-9,3.22,3.01
9,2021-7-31,4.36,3.14
