,Date,Price per unit,Price
0,2018-11-17,5.47,4.57
1,2019-1-19,5.47,4.98
2,2019-2-9,5.46,4.59
3,2020-2-16,5.47,3.5
4,2020-3-3,5.48,3.45
5,2020-4-18,2.16,2.2
6,2020-5-30,4.38,3.02
7,2020-7-25,5.47,3.09
8,2021-2-7,5.47,4.76
9,2021-3-13,5.47,3.94
10,2021-4-6,5.47,4.05
