,Date,Price per unit,Price
0,2019-6-9,3.68,3.68
1,2019-9-19,3.68,3.68
2,2020-5-2,4.98,4.98
3,2020-6-24,4.98,4.98
4,2020-10-11,4.98,4.98
5,2021-2-20,4.98,4.98
