,Date,Price per unit,Price
0,2018-6-24,2.5,5.0
1,2018-7-7,2.5,2.5
2,2018-7-21,4.0,4.0
3,2018-10-7,4.0,4.0
4,2019-3-2,4.0,4.0
5,2019-3-16,4.0,4.0
6,2019-4-13,4.0,4.0
7,2019-4-20,2.5,2.5
8,2019-4-24,2.5,2.5
9,2019-6-9,4.0,4.0
10,2019-6-16,4.0,4.0
11,2019-6-26,4.0,4.0
12,2019-7-2,4.0,4.0
13,2019-7-13,2.48,2.48
14,2019-9-14,4.0,4.0
15,2019-9-19,4.0,4.0
16,2020-2-8,4.0,4.0
