,Date,Price per unit,Price
0,2018-10-20,2.0,2.0
1,2019-1-5,2.5,2.5
2,2019-8-10,2.68,2.68
3,2019-11-16,1.97,3.94
4,2019-12-31,2.48,2.48
5,2020-7-11,3.38,3.38
