,Date,Price per unit,Price
0,2019-5-15,14.99,14.99
1,2020-3-3,17.98,17.98
2,2020-3-14,19.98,19.98
3,2020-6-6,17.98,17.98
4,2020-6-28,17.98,17.98
5,2020-7-25,16.28,16.28
6,2020-9-13,15.97,15.97
