,Date,Price per unit,Price
0,2018-4-21,15.0,15.0
1,2018-5-19,7.18,14.36
2,2018-5-26,7.5,15.0
3,2018-6-16,7.5,15.0
4,2018-6-24,7.5,15.0
5,2018-7-7,7.5,15.0
6,2018-7-21,7.5,15.0
7,2018-7-28,7.18,14.36
8,2018-8-11,7.5,15.0
9,2018-8-19,7.18,14.36
10,2018-8-25,7.5,15.0
11,2018-9-8,7.5,15.0
12,2018-9-16,7.5,15.0
13,2018-9-29,7.5,15.0
14,2018-10-7,7.5,15.0
