,Date,Price per unit,Price
0,2018-8-11,2.48,2.48
1,2018-10-20,2.48,2.48
2,2018-12-8,2.48,2.48
3,2019-3-2,2.48,2.48
4,2019-4-7,2.48,2.48
5,2019-5-18,2.98,2.98
6,2020-3-3,2.98,2.98
7,2020-7-18,2.98,2.98
8,2020-10-31,2.98,2.98
9,2021-1-3,2.98,2.98
