,Date,Price per unit,Price
0,2018-12-15,4.34,1.39
1,2019-3-8,5.47,6.21
2,2019-4-13,5.47,5.44
3,2020-1-4,4.98,4.98
4,2020-4-18,4.37,5.68
5,2020-12-20,4.37,4.68
