,Date,Price per unit,Price
0,2018-6-24,1.98,3.96
1,2018-8-19,1.98,1.98
2,2018-9-29,2.0,2.0
3,2018-10-20,2.0,4.0
4,2018-11-10,1.98,1.98
5,2018-12-8,1.98,1.98
6,2019-2-23,2.5,2.5
7,2019-11-16,1.97,1.97
8,2019-12-31,2.48,2.48
9,2020-4-18,1.97,1.97
10,2021-5-15,2.68,2.68
